"OBS","ADJLEGRT","D79A","D8095","D83","D87","DDOCKM","DDOCKX","DELRFF","DEUC","DFMPRR","DFPDBT","DFPEX","DFPSRP","DGLPRD","DMPALT","DMPEX","DMPGEN","DMPINTAY","DMPRR","DMPTAY","DMPTLR","DMPTLUR","DMPTMAX","DMPTPI","DMPTR","DMPTRSH","DPADJ","DPGAP","DRSTAR","EBFI","EBFIN","EC","ECD","ECH","ECNIA","ECNIAN","ECO","EGFE","EGFEN","EGFET","EGFL","EGFLN","EGFLT","EGSE","EGSEN","EGSET","EGSL","EGSLN","EGSLT","EH","EHN","EI","EIN","EM","EMN","EMO","EMON","EMP","EMPN","EMPTRT","EX","EXN","FCBN","FCBRN","FGDP","FGDPT","FNICN","FNILN","FNIN","FNIRN","FPC","FPI10","FPI10T","FPIC","FPITRG","FPX","FPXR","FPXRR","FPXRRT","FRL10","FRS10","FRSTAR","FTCIN","FXGAP","FYNICN","FYNILN","FYNIN","GFDBTN","GFDBTNP","GFDRT","GFEXPN","GFINTN","GFRECN","GFSRPN","GFSRT","GTN","GTR","GTRD","GTRT","HGEMP","HGGDP","HGGDPT","HGPBFIR","HGPCDR","HGPKIR","HGYNID","HKS","HKSR","HLEPT","HLPRDT","HMFPT","HQLFPR","HQLWW","HUQPCT","HUXB","HXBT","HXBTR","JCCAN","JKCD","JRBFI","JRCD","JRH","KBFI","KCD","KH","KI","KS","LEG","LEH","LEO","LEP","LEPPOT","LEUC","LF","LFPR","LHP","LPRDT","LQUALT","LUR","LURNAT","LURTRSH","LWW","MEI","MEP","MFPT","N16","PBFIR","PCDR","PCER","PCFR","PCFRT","PCHR","PCNIA","PCOR","PCPI","PCPIX","PCSTAR","PCXFE","PEGFR","PEGSR","PGDP","PGFL","PGSL","PHOUSE","PHR","PIC4","PICNIA","PICX4","PICXFE","PIECI","PIGDP","PIPL","PIPXNC","PITARG","PITRSH","PKBFIR","PKIR","PL","PMO","PMP","POIL","POILR","POILRT","PTR","PWSTAR","PXB","PXNC","PXP","PXR","QEBFI","QEC","QECD","QECO","QEH","QKIR","QLEOR","QLF","QLFPR","QLHP","QLWW","QPCNIA","QPL","QPMO","QPXB","QPXNC","QPXP","QYNIDN","RBBB","RBBBP","RBFI","RCAR","RCCD","RCCH","RCGAIN","REQ","REQP","RFF","RFFALT","RFFFIX","RFFGEN","RFFINTAY","RFFMIN","RFFRULE","RFFTAY","RFFTLR","RFNICT","RFRS10","RFYNIC","RFYNIL","RG10","RG10P","RG30","RG30P","RG5","RG5P","RGFINT","RGW","RME","RRFF","RRFIX","RRTR","RSPNIA","RSTAR","RTB","RTBFI","RTINV","RTR","T47","TAPDDP","TCIN","TDPV","TPN","TRCI","TRCIT","TRFCIM","TRFPM","TRITC","TRP","TRPT","TRPTX","TRSPP","TRYH","UEMOT","UFCBR","UFNIR","UFTCIN","UGFDBT","UGFDBTP","UGFSRP","ULEG","UPCPI","UPCPIX","UPGFL","UPGSL","UPKBFIR","UPMP","UPXB","UQPCT","UVBFI","UXBT","UYD","UYHIBN","UYHLN","UYHPTN","UYHSN","UYHTN","UYL","UYNI","UYNICPNR","UYP","VBFI","WPO","WPON","WPS","WPSN","XB","XBN","XBO","XBT","XBTR","XFS","XFSN","XGAP","XGAP2","XGDI","XGDIN","XGDO","XGDP","XGDPN","XGDPT","XGDPTN","XP","XPN","YDN","YH","YHGAP","YHIBN","YHL","YHLN","YHP","YHPCD","YHPGAP","YHPNTN","YHPSHR","YHPTN","YHSHR","YHSN","YHT","YHTGAP","YHTN","YHTSHR","YKBFIN","YKIN","YMSDN","YNICPN","YNIDN","YNILN","YNIN","YNIRN","YPN","ZDIVGR","ZEBFI","ZECD","ZECO","ZEH","ZGAP05","ZGAP10","ZGAP30","ZGAPC2","ZLHP","ZPI10","ZPI10F","ZPI5","ZPIB5","ZPIC30","ZPIC58","ZPICXFE","ZPIECI","ZRFF10","ZRFF30","ZRFF5","ZYH","ZYHP","ZYHPST","ZYHST","ZYHT","ZYHTST","ZYNID"
"1968Q1",0.163251699843093,0,0,0,0,1,0,0.606068217874141,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.000311498832916,0,322.525,105.582,2814.286151686343,136.403,476.408,2844.601,536.297,2391.953443175215,375.2407992775755,79.833,333.4080791399128,473.191,46.576,445.0354199337299,216.5216381654058,39.544,212.4890831783952,575.605,53.796,573.8855852774244,268.597,38.268,35.364,8.438000000000001,243.89,44.399,164.1168331070547,42.15078982710516,54.66107884499999,2.24821017289485,0.011817493036586,166.086,45.452,0.784,-6.085999999999998,21.937994333938,22.45026718026046,229.298,100.4805548511072,128.8174451488928,2.400817289047438,4.256254434885865,3.662583411037866,3.751647291166606,4.057800730167482,3.4000001,34.30073053221363,275.5895967774377,249.3831642729002,260.8550519722307,6.662633474711541,5.331524215162528,2,0.256,-2.308248052966587,9.516,3.699,5.817,306.084,281.996,0.310094602188067,198.837,20.465,181.835,-17.002,-0.029332635969972,51.963,269.2104445135219,-0.001573415203393,0.059691642070752,5.449160386915509,8.075895553134416,4.07934075712147,-0.88698610190767,-1.646363438319298,-1.322629278427706,-21.44392546131277,4.520000000000124,-0.041090301435234,1.967106277454964,2.775973617473505,1.887315797466,0.000582294905508,-0.492685175484,-0.000336540898922,-0.171053962323,4.250394719444469,0,109.496,99.24817168469265,0.072031687650777,0.188975067988454,0.016991436945459,5449.427929716304,534.4805894850114,5703.932247265137,877.4590000000002,34.89096226438762,10.45331868131868,76.07708998913688,2.554771307818196,63.069,61.06336581512292,0,79.14727556608146,0.5966587985724811,118.8997020854022,26.3085018981464,1.05681012814941,3.879079292351928,5.489694248748345,6,1.885232080505513,0.985429937401902,0.991158886366891,35.11970683091103,132.6508144276813,1.606176961834964,3.144410267288926,0.481561712846348,0.941561712846348,0.945234012847732,0.837770470937633,18.856,0.842936715793046,34.19692307692308,35.66153846153846,18.856,19.85,1.043852868861533,0.896078763686568,19.302,9.843,9.349,13.83191501054393,0.699560858723304,3.371525683898913,4.243901937587147,3.779996863073154,4.539515739559086,8.326333686460565,4.333827163640969,11.58847121531998,3.961499705140348,2,2,0.812065080574412,1.115282754435271,358.9216927166672,25.68340433403919,4.113,2.17960000038147,0.09677218844654201,0.089291082262073,1.6827,1.646506594749385,22.523,23.63214028168284,20.38135756483117,1.34259947665202,325.484708386879,2805.985752535734,144.8004896574081,2403.09008229095,316.2038777119611,0.186242484607441,0.04621857200686,79.02246087006841,0.595717871850308,119.8909008778831,1.889713990525228,18.68137735491343,359.8809686772878,31.58074757865661,22.46296411496704,23.88973791020859,20.32934324252171,24.78747155634009,7.311098901098902,1.7,8.060950598408384,9.91,26.34950085447037,6.385207511520717,12.40630908418708,8.202473660225323,4.695606436026574,4.769838709677418,4.769838709677418,4.769838709677418,4.769838709677418,4.769838709677418,0.125,4.769838709677418,4.769838709677418,4.769838709677418,0.00202513922606,2.25490673240717,4.200805198474361,3.719120441588996,5.611098901098901,1.46952207422134,5.454945054945055,1.526216707101721,5.609770967741936,1.071479441433595,0.06813445109567801,0.053158373248167,6.789010393750536,1.05953293719718,1.05953293719718,2,11.89094067831923,1.35,5.048461538461538,0.15181738801254,0.09411415424472901,3.6827,85,0,36.2,0.690910021951719,78.84800000000001,0.368924716936906,0.345622579460956,0.5279999971389771,22.8,3.14405958840283,0.121201128267402,0.137342555307515,0.137342555307515,0.019933928797958,0.121311707453667,0.045413815122747,-0.008900876502990001,0.002640039157199,0.002608970373918,1.085419651342572,1.005159535695254,0.07344178001225,0.262216059528642,1.813583107600927,1.7965510559969,0.721479335014375,0.685269765625256,0.505588798663053,1.887043493888856,1.166873899077816,0.91893658993561,0.254001562638527,1.525831629869173,1.000455369025286,0.012641482669095,0.926165458275263,1.012709704394843,0.000466395331365,0.970998595154244,0.969127499955819,1,-0.081046903023685,1.002998209640529,0.8458869342577769,13604.11009758167,2565.191,3497.194526941026,659.431,3118.055,702.564,3154.149993316268,3035.798456484492,1,4698.988,900.9490000000002,3.898530766394459,2.588205576446323,4682.769,904.131,4752.006025254496,4709.993,909.3870000000002,4632.117306812052,894.0912825608623,4145.827859170869,844.9760000000001,623.9540000000001,3486.683515091341,-1.07495769437831,11.496,2204.885039217664,473.152,1014.212561575841,28.22906367933242,-4.923501769289642,35.87904360562334,0.29088173824382,176.81,0.740273608706285,74.194,267.5859142978362,8.741059621027581,50.456,0.076745111261074,185.2687351068593,18.50608602579358,0,98.123,24.876,510.872,800.452,117.754,702.518,3.561501739983892,-0.001400143815564,0.01137846143194,0.005949595980683,NA,0.817219276990746,0.408537201992201,0.219292874459279,0.150250828142332,0.00061631546514,2.093951510202961,2.093951510202961,2.458005944374997,2.73078438109617,1.948077830746306,3.567148178201943,2.592914488464337,5.742743999141383,4.141576826877562,3.928728347843334,4.538291526308341,3478.048436421367,1051.962280486817,0.30556172513604,0.748274161058302,252.8502730731637,0.070321605981383,0.008956325879129
"1968Q2",0.164129860743183,0,0,0,0,1,0,1.202224782386073,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-0.001418348502918,0,318.584,105.299,2854.786529698557,139.309,480.14,2887.917,550.014,2428.692847205995,369.1194020857703,79.526,333.7732178010954,479.507,47.628,445.9288767871248,223.0265255312586,40.996,214.6114986635681,582.408,55.487,580.753512747178,275.15,39.563,61.941,14.082,247.61,45.416,166.7717077209262,43.14416814548616,54.4281709275,2.27183185451385,0.011797225524537,168.865,47.165,1.316,-6.432999999999995,22.35206610866997,22.78224315297561,232.256,103.1075435356482,129.1484564643518,-0.190044527880755,4.276953616010028,1.571061266550337,3.9027515798051,1.940580527246638,3.4000001,34.31216313794628,277.0008556565963,247.8560677380293,260.8550519722307,6.668172489402068,5.627762268946521,2,0.256000000000002,-1.906266332313996,9.987,3.987,6,303.668,278.229,0.297780046749377,204.175,21.307,185.523,-18.652,-0.029332635969972,55.714,285.4347046467545,0.000216520580635,0.060643583353678,4.733442351234441,6.628019244014638,4.038004378514823,-0.881287971403817,-1.665059231947463,-1.496214514735001,16.77363576891411,4.699999999999882,-0.003984787683928,2.019976950790689,2.713848361975134,1.784868242522,0.000655882575907,-0.516315296212,-0.000365229623626,-0.179505638039,4.217510016553823,0,111.946,100.762743329749,0.070359319331788,0.188524607463925,0.01701128335889,5510.6673489128,544.1171536525741,5748.461945335604,892.9450000000002,35.30334909906236,10.54913186813187,76.94000923437478,2.96887736624292,63.422,61.41383533841492,0,79.88788732507848,0.599601484647685,119.8162859980139,26.51771717606912,1.056992305389725,3.690018836908582,5.439879462969854,6,1.8891912269877,0.9840619418899,0.991361938186239,35.32348991216355,133.2349725118163,1.604395756753125,3.131502966034962,0.47597231213585,0.9379014989293361,0.945441623667046,0.835476927922726,19.049,0.844119757488572,34.52769230769231,36.02769230769231,19.049,20.081,1.045811670250013,0.8922697803874901,19.519,9.932,9.529999999999999,13.96230522343703,0.698266303916785,3.933871671759048,4.073376449092336,4.289794858478313,4.628034898849265,8.179458609172928,4.471853071811793,7.08043650292538,4.683427137053364,2,2,0.813422295309864,1.106787594115007,365.3315618272927,25.87019629113777,4.174,2.236999988555908,0.09820879746052801,0.089754680889285,1.6827,1.644500119536272,22.778,23.91046501179611,20.60102273202962,1.355709391872916,331.584299719685,2861.876870142168,147.3711197066837,2447.521071714214,320.8354178106899,0.186599016420955,0.045839013285853,79.45841713418378,0.59637808029072,121.0583611922344,1.887291301180657,18.84620071534058,367.2973657227998,31.59377710375221,22.65609038313206,24.12495092799,20.51619814657864,26.1416697746935,7.444725274725275,1.7,8.018641072460568,9.949999999999999,26.27291348794919,6.650870139751776,3.634131455411126,8.161643444367513,4.576356890263054,5.972063492063491,5.972063492063491,5.972063492063491,5.972063492063491,5.972063492063491,0.125,5.972063492063491,5.972063492063491,5.972063492063491,0.002053987315626,2.935682529541711,4.355467557501592,3.96793191071443,5.744725274725274,1.217631267711184,5.470879120879121,1.335356858049572,5.781870967741935,0.610136234786414,0.069611609884868,0.056158649940093,7.133882445730133,1.771730780718457,1.771730780718457,2,11.98414829058762,1.35,5.522153846153846,0.150623291869186,0.095098289359254,3.6827,86,0,36.808,0.687043090015339,81.96899999999998,0.360459878175373,0.346031042364947,0.5279999971389771,22.8,3.082708282023929,0.122958602782015,0.137342555307515,0.137342555307515,0.020018489284972,0.123020792373428,0.045812011438643,-0.009188754956694,-0.00020339888508,0.002507001978181,1.091431878057284,0.970592236769123,0.07143621621158799,0.263428706941873,1.812572434652334,1.79411843571995,0.720917638967165,0.691738330583677,0.506996040026943,1.865891828946552,1.16696552077463,0.918601028352977,0.255746683046925,1.525923612115093,1.000474715170897,0.012747981471492,0.926411090245653,1.012721307069508,0.000479548867918,0.968051118210863,0.9688218986488381,1,-0.081164967078507,1.002939314335857,0.860840006520547,13724.38448212504,2614.358,3939.466638668697,750.429,3174.252,722.713,3210.191383894093,3073.557149384325,1,4746.103,920.2620000000002,4.445475644958741,2.993594461082827,4753.426,927.4640000000002,4830.413409618303,4788.688,934.3440000000002,4690.013427430697,915.4437209001977,4186.991156797872,862.5629999999999,640.688,3551.93845532562,-0.877712904160548,11.911,2234.835270704929,485.432,1033.970211761223,28.72833168481936,-4.04942465702185,38.34175635497737,0.291100261101353,180.87,0.741735200816094,76.78100000000002,283.1329728594677,10.19630257823973,53.934,0.079712240631577,188.0148088083354,19.17479281061881,0,102.114,25.804,523.992,821.518,119.576,722.3530000000002,3.824973376435606,-0.002073420806834,0.009672776426871,0.005677313415148,NA,0.843029631937392,0.419721682094935,0.225634316389195,0.163279077361229,0.000651981769425,2.103042817040674,2.103042817040674,2.52954725844332,2.855804417626374,1.885592566774662,3.531676047644706,2.993113412857698,6.236615345055034,4.527094007014091,4.135522262829549,5.171734732955521,3519.293973895802,1057.580640945861,0.303130072104815,0.748274161058302,262.7551299675314,0.071985170466207,0.006660862717566
"1968Q3",0.164991404472611,0,0,0,0,1.037219047546387,0.030411,-0.026594742063493,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.002324089607032,0,322.948,107.609,2895.781397475605,145.579,486.564,2942.042,566.122,2463.276207370959,365.3840841308113,79.045,333.8299533083982,480.3,49.492,446.5065095987175,226.9750244563907,41.64000000000001,216.6560139081331,589.4400000000001,57.192,587.6160757391094,280.715,40.394,33.813,7.681,262.491,48.24,176.2801066789164,45.73974980919173,60.7889664675,2.500250190808275,0.011824520013342,180.873,49.891,0.556,-7.346999999999995,22.89013611842942,23.11887449708149,235.338,106.1810795179053,129.1569204820946,-0.310186106361172,4.294908843419419,3.285014173202672,4.064717437208579,1.675738849504604,3.4000001,34.31932254018231,279.6502404933577,249.9570696304558,260.8550519722307,6.610246211201475,5.513864629447378,2,0.268000000000001,-0.9943281117345,10.389,4.137,6.251999999999999,311.406,286.09,0.300886072621145,207.495,21.754,197.405,-10.09,-0.029332635969972,57.20400000000001,290.2872221658378,-0.000339195516338,0.061621932376443,8.681155403033172,3.08793879948297,3.932496952411527,-0.849173091736673,-1.684994220187175,-1.573680085551973,0.149191231041934,4.860000000000042,0.445186442329332,2.05626505230219,2.618165192943338,1.64554499578,0.000686637078915,-0.554107562349,-0.000393748710419,-0.187825730485,4.120322682896528,0,114.534,102.3344162315744,0.07003135584888801,0.188074232809275,0.017031072432516,5572.753683436569,554.9282995946804,5794.165077393961,901.398,35.73490116050277,10.6570652173913,77.09010320059009,2.720037983198788,63.713,61.68021470143225,0,80.02293832833949,0.597945908633963,120.4816285998014,26.70993751578924,1.057171694052355,3.664993049512599,5.530563016752321,6,1.891005424321589,0.984983551806369,0.986589433028616,35.48523606760534,133.8297280286705,1.605891868264448,3.125272783955108,0.474021177049988,0.934597389805467,0.945823171315527,0.83206900135093,19.246,0.845144685168891,34.9969696969697,36.52878787878788,19.246,20.305,1.042617669295968,0.884164252461306,19.706,10.304,9.705,14.12538976764538,0.693619753859256,4.043680397880833,4.11545607105932,4.50334534225425,4.437226703175412,7.693306583005015,3.813923094323712,7.949897144135676,0.540094033888572,2,2,0.81767036568075,1.100521968994094,372.665067046363,25.94719884785635,4.113,2.26360011100769,0.098674808675139,0.090503579080611,2.5154,1.642444655796271,22.94,23.94277156636049,20.74912071048127,1.32945392650136,339.4181489953658,2901.266110138875,147.6857786041423,2478.198333978259,325.8606819763141,0.185734667636636,0.045407934599107,79.90437433268578,0.5970599769549541,121.822546345458,1.884685240200301,19.03801327345441,373.0572987344592,31.53755188293646,22.91588093047517,24.40870281659675,20.73316962945238,26.33741406342385,7.16,1.7,7.894307773155565,10.14,26.55222848562335,6.932756046059511,4.25689751015385,7.927797676855679,5.401567475606618,5.945468749999998,5.945468749999998,5.945468749999998,5.945468749999998,5.945468749999998,0.125,5.945468749999998,5.945468749999998,5.945468749999998,0.002086699176367,2.712869975458275,4.473081427390465,4.012315547571631,5.46,0.301381342963525,5.266521739130435,0.406493796921252,5.441109375,-0.237896087589943,0.071637446158305,0.053051153663454,7.333332697550456,1.540578975108735,1.540578975108735,2,10.59934800250697,1.35,5.198484848484848,0.147860203285238,0.094175977673149,4.5154,87,0,36.848,0.699977894648829,92.193,0.358991845522832,0.346447617148634,0.5279999971389771,22.8,3.11430920561223,0.134776023834654,0.137342555307515,0.137342555307515,0.02019689944091,0.134831805757258,0.046220330374546,-0.010314758114529,-0.000326228387307,0.002610991494793,1.088489636128491,1.019015036429013,0.071899666079457,0.266092271073544,1.818402249660693,1.799004574183102,0.738516218716182,0.6955842296817299,0.509169005609599,1.817017051730489,1.164112453059982,0.918239401582383,0.257486295355778,1.525570172143973,1.000511511315647,0.012927720663634,0.927076108965622,1.012622091942205,0.000513153467519,0.964897559611216,0.9678467064676189,1,-0.082286435463939,1.003100307324222,0.886675643962746,13860.69313104022,2667.629,3952.156292216564,760.6319999999998,3197.28,733.365,3253.872600901521,3104.971214197847,1,4817.389,943.145,4.795580262477306,3.262587324947708,4817.944,949.278,4891.395385399417,4825.799,950.825,4736.851469745889,933.443950628125,4263.799957330721,884.701,649.389,3559.932561841499,-1.424887287212764,12.292,2241.368215824719,498.601,1031.772285328844,29.24629700882586,-3.691883303441743,38.37862085201473,0.289829165975865,185.162,0.737687699351237,68.831,286.7920606879352,9.011578991708696,55.19600000000001,0.080561093702175,187.9700029319105,19.38246552329491,0,102.643,26.516,537.821,840.996,122.292,741.25,3.615306375844394,-0.003117562222761,0.008636698157342,0.0061894715934,0.004951766844758,1.409924563061502,0.715849403646427,0.383574428914237,0.186228756059546,-0.000329633861556,1.990884676539282,1.990884676539282,2.395194795304175,2.709785775975426,2.740291537881374,3.993297826984644,3.084447949177724,6.688550510824029,5.158618657036475,4.860027942209183,5.679005462589943,3555.092730825254,1058.981746070076,0.300729292493724,0.748274161058302,271.7387665314907,0.073618771049045,0.003604470159402
"1968Q4",0.165835720322599,0,0,0,0,0.9798237085342409,-0.045147,-0.096275201612903,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.002422155921306,0,331.761,112.182,2921.70017401313,144.721,493.925,2955.313,574.977,2474.972528475841,366.3652743441131,80.425,333.5836088124442,472.319,49.324,446.7630906516201,228.2953679278592,42.723,218.6205732817465,595.5650000000001,58.875,594.4667171065087,284.603,42.572,28.094,6.007000000000001,260.279,48.17,174.9052520277036,45.6540618546866,59.394196065,2.5159381453134,0.011839101139279,176.853,49.116,-0.204,-7.420999999999998,23.48778477015462,23.45992388194882,238.678,109.387,129.291,-0.7998530032091981,4.338589136052017,3.594798165773293,4.237610934032956,4.047552029940427,3.4000001,34.28119509729696,279.9631478467566,258.0177540590764,260.8550519722307,6.808454227441439,5.811094107889709,2,0.272000000000006,0.118689036276128,10.516,4.245,6.271,314.219,288.885,0.298425668625972,211.164,22.396,201.839,-9.324999999999999,-0.029332635969972,59.01900000000001,295.3903903903904,-0.000701596126633,0.062625933089621,6.884568355582966,1.57012533235914,3.746053054685216,-0.81522642328293,-1.706011688097053,-1.817388177563703,-1.936905771370756,4.720000000000013,0.273795182607067,2.116847547800162,2.423690530610054,1.494581281984,0.000777336062993,-0.5985751768499999,-0.000421995389384,-0.195909846875,3.941962901560216,0,117.45,104.9491765353852,0.07113739036342,0.189122048041233,0.017101602201807,5636.942739930142,564.8712554608343,5840.543450832663,908.421,36.15907067254895,10.73778260869565,77.49411881316969,2.401336204474037,64.355,62.00474494643552,0,80.34244780801819,0.597629075945405,121.1916583912612,26.82495541791666,1.057349000807111,3.54523551691468,5.555819798455309,6,1.883173931959618,0.983228806805188,0.982055961605469,35.55479484519472,134.4353061820534,1.608108261625091,3.119276427360091,0.469623210982378,0.934767792814721,0.946399982018954,0.8293334703736061,19.459,0.846029590538718,35.43181818181818,37.06363636363636,19.459,20.542,1.04398486601328,0.889983750850485,19.98,10.443,9.888,14.32116864316901,0.711362496244108,4.298654660449164,4.402576416723925,4.667278100478955,4.641763842140634,7.001648727885265,5.523446128049869,8.367624838376742,7.044207886520226,2,2,0.816775738779221,1.089542280618984,380.5429827448049,26.10216750235457,4.236,2.167200088500977,0.09321290703229999,0.09156875365509,2.5154,1.640347508694192,23.25,24.36815079823842,21.0272541481679,1.321142542162143,347.218414672724,2948.961650568104,152.8473339545185,2516.304139798224,325.9065333947909,0.185272966979602,0.045012727555231,80.37025768977871,0.5978359403662949,122.5023331584196,1.88184203892977,19.31218454935446,380.2122478078114,31.2420205697614,23.2702244597049,24.78427077649861,21.04063045944092,26.56438136753453,7.470760869565217,1.7,7.322529271875234,10.15,25.75469650394105,6.021646547881369,9.57147512101918,7.369801690506488,4.494048435820261,5.849193548387095,5.849193548387095,5.849193548387095,5.849193548387095,5.849193548387095,0.125,5.849193548387095,5.849193548387095,5.849193548387095,0.00208168117807,2.782729853748668,4.468466630973324,3.997887400724876,5.770760869565217,0.5729326063915831,5.627391304347826,0.746400214918037,5.725448387096774,-0.023822085287527,0.071918973943983,0.056515506916548,7.350180695022362,1.287558252455996,1.287558252455996,2,10.86484721898964,1.35,5.585151515151515,0.144487490658258,0.089915059502415,4.5154,88,0,37.748,0.688298502368032,96.214,0.362578042455096,0.346852505724935,0.5279999971389771,22.8,3.124113487427125,0.137742750588757,0.137342555307515,0.137342555307515,0.019788962764823,0.137710615056078,0.04663865135922,-0.010197468536321,-0.000826268817298,0.002612621265969,1.087695795904945,1.001607891235476,0.070118694668554,0.269730176466303,1.820844759844708,1.804285676352661,0.736140257819872,0.697017606944641,0.5079109151232269,1.954595711986144,1.163663663663664,0.9178519905371511,0.259219807178641,1.524010282578933,1.00053832544495,0.013162815202008,0.92757628784864,1.012829412935966,0.000541401207626,0.959657059590979,0.9664856182560571,1,-0.08232699399812,1.002936558163182,0.9112246941402991,14108.49992291485,2745.373000000001,4368.220360758517,850.0119999999998,3209.908,746.379,3286.119625565378,3130.019911923046,1,4845.759,962.024,4.987179571852196,3.419572219682099,4850.565000000001,969.186,4933.302367086839,4844.779,968.03,4770.182530447527,953.0824695834158,4289.647110574305,901.995,661.6660000000001,3571.272628202001,-1.499377682844594,12.742,2262.012959185258,510.461,1018.196407800854,29.82739610321408,-4.376764168886066,35.84194072182744,0.285107443145128,188.207,0.737138397479431,71.889,291.0632612158898,8.005403418033046,56.638,0.081501271820412,188.2855804681732,18.91736053230611,0,104.11,26.8,550.317,858.0070000000002,123.885,757.524,3.467390567377266,-0.002089273160524,0.010289406115558,0.005947417066192,0.004695124966653,1.521974082641202,0.773860509428929,0.414588124014281,0.256592988377338,-0.000439146125808,2.890561094300936,2.890561094300936,3.307508300182296,3.429554806710077,2.751638049661599,4.056884195386219,3.467127270891809,7.206761397250082,5.197828263173634,4.88099108942979,5.749270472384302,3581.16489623601,1055.927573043527,0.29786302834231,0.748274161058302,279.2352272509829,0.075231091108552,0.00180043013402
